,clean_text,label
20012,when i watch chelsea play with heart desire and then i think of arsenal how gutless weak they play at times disgusting,2
20013,this old ass dude next to me literally just took his sunglasses off to look at a girls ass that was at least only number or number disgusting,2
20014,people who chew loudly with their mouths open are the worst had to get up and leave mid convo disgusting,2
20015,tmituesdays i know its a normal bodilyfunction but ihate to poop  disgusting pottytalk,2
20016,i have a passionate hate for raisins disgusting,2
20017,the amount of people i see aroung this school that are missing half of their front teeth is just ridiculous disgusting,2
20018,the new user looks nearly identical to the new user  dislike,2
20019,number pet peeve when you can hear people chewing their food  disgusting,2
20020,wondering if others think its ok to blow ones nose on a gym towel  then use it to wipe down equipment disgusting,2
20021,if satan is real his favorite food is probably tomatoes disgusting,2
20023,how can people drink energy drinks all the time disgusting,2
20024,people are so desperate for rumors i swear they will believe anything find something better to do with your time disgusting sickening,2
20027,some people are just vile no respect at all disgusting,2
20028,i will never understand peoples love for cheese  disgusting,2
20029,twitter redesign looks a lot like facebook dislike twitter,2
20030,a bum threw a wine bottle at me and then number minutes later i saw her without pants on bending over disgusting onlyinsf,2
20034,ugh you would like trance and trance only  disgust,2
20035,just sat minding my own business in lola lo and some guys projectile vomits everywhere get out of vip you mess disgusting,2
20040,if youre old enough to be my dad please do not flirt with me disgusting leavemealone,2
20041,listening to patient complaints re real pain vs psych  addicts who has more right  reason to be seen first in the er disgusting,2
20042,new toronto bar user has cocktail old fascist what next mussolinis chicken hitlers veggie soup disgusting topoli,2
20045,user does anyone from production monitor the live feeds ppl are sitting in the hot tub after roro pd in it disgusting,2
20046,i just sang its going down im yelling tinder dislike sakeprobs,2
20050,please stop spreading your disease manythanks cheersthen disgusting skank,2
20054,this kid probably has the most disrespectful tweets geared towards women i have ever seen disgusting,2
20056,disgusted with walmart and how its ruining this country youtube it  walmart disgusting unamerican,2
20058,inear earphones are unpleasant to the point of painful dislike,2
20060,my dad salted our pizza disgusting,2
20061,pretzels disgusting,2
20062,some people are just ungrateful  dislike,2
20063,there are people wholl have zero respect for a relationship and try to overstep boundaries to get what they desire disgusting,2
20064,when girls wear there boots outside of there jeans disgusting,2
20066,did you really have to show girls in bikinis twerking user disgusting myeyesareburning notaprudejustconservative usegoodjudgement,2
20068,whore disgusting,2
20070,mushrooms peppers and chicken mixed together is what im having for dinner uck  sadface disgusting,2
20071,boys that have long nails is probably one of the biggest turn offs ever disgusting,2
20073,attention ladies please stop fucking buying clothes in a size xs when youre clearly a l disgusting putitaway,2
20074,if i didnt wonder what was in the chicken mcnuggets before i do now what a horrible commercial user ew disgusting,2
20080,a brave boy lost his battle w   cancer someones first reaction is to reply it shouldve been me to a message of condolences disgusting,2
20082,so earlier today i was at the gym and no lie this guy smelled like a pine scented car freshener soaked in sweat disgusting,2
20083,chopped  please make it mandatory for all chefs to wear a bandana to collect their sweat so it doesnt drip in the food disgusting,2
20085,i cant even believe what i just heard disgusting,2
20086,then he left the shot on the table and said hed be back how many times did i say no dude go away disgusting,2
20090,you are number meters away from me and i can hear you chewing shut your mouth dontchewwithmouthopen pethate disgusting,2
20092,we are of particular concern it happened in broad daylight wtf does this mean is there an acceptable time of day to be raped disgusting,2
20093,police helicopters out i dread what news colchesters going to wake up to tomorrow shithole disgusting,2
20095,when you get your little siblings into smoking and drugs rolemodel disgusting,2
20101,how can you play volleyball with half your ass falling out disgusting,2
20102,people who crave attentionlt  stahp disgusting,2
20103,this yaga shit is not funny and it never was disgusting,2
20104,user when you become user i will have to choose between you and them and i promise i will choose user dislike,2
20109,it is patently absurd selfish that user feels the need to develop promote a logo team first not me first disgusting,2
20110,user is mean to me dislike,2
20438,shocking just how many people dont wash their hands after using the bathroom even when they know u know  disgusting,2
20439,violetta and her fans fucks me up disgusting,2
20442,why do people still like justin bieber disgusting,2
20445,a number minute stabbing of about number people at a highschool in america wtf i hate humans sometimes disgusting,2
